question_id,answer_text
1744,El enunciado de la misión y la visión
1745,I-II-IV-III
1746,Entorno
1747,"Estructura, procesos y resultados."
1748,Se identifica los principales problemas de salud poblacional
1749,Desafío
1751,Amenaza
1753,Población por grupos de edades programáticas.
1754,Provocar daño involuntario al paciente.
1755,Hospitalización/ egreso vivo hospitalario.
1756,"2, 1, 4, 3, 5"
1758,Las condiciones climáticas de temperatura y humedad altas.
1759,Primaria del estado
1760,"Estructura, Procesos y Resultados."
1761,Entorno
1762,Se analiza las necesidades de la población
1763,El enunciado de la misión y la visión
1765,Las ventajas competitivas y la efectividad
1766,Todos sus miembros
1767,Misión
1768,Oportunidad-Fortaleza
1769,Fortaleza
1770,Amenaza
1771,Su principal objetivo es el aprovechamiento de oportunidades.
1772,Capacitante
1773,Supervisión
1775,Establecer primero lo que quiero.
1776,Es el complemento de la eficiencia más la eficacia
1778,El trabajador distingue el valor que se agrega al producto
1779,Con el diseño del producto/servicio y los procesos
1780,Satisface las necesidades y expectativas de todos
1781,Alto beneficio y poco riesgo
1782,Oportunidades y amenazas
1783,Que los participantes estén interesados por el tema
1784,Cultura organizacional
1786,Proceso de influir sobre las personas para realizar algo en común
1787,La posibilidad de experimentar con ideas para cambiar de una situación dada a otra que es deseada.
1788,Todas son ciertas.
1790,Todas son correctas.
1791,FVVV
1792,Es necesario usar indicadores medibles y con información accesible
1793,Planificación
1794,El recurso humano
1795,Al clima laboral
1796,Las necesidades de salud de la población
1797,Dirección
1798,Dirección- asesoría- apoyo- de línea
1799,Ética
1800,Proactiva
1801,Personas
1802,Cambia en el tiempo
1803,Manual de organización y funciones
1804,El uso de la información es esencial
1805,Todas
1806,Todos
1807,Todos
1808,Organización
1809,Autoridad-Responsabilidad
1810,Sensibilizar previamente
1811,2
1812,Categorizados — salud familiar y comunitaria
1813,Cultura organizacional
1814,ecoeficiencia
1815,Todas las anteriores
1816,El esfuerzo administrativo para q el personal se concentre en los objetivos organizacionales
1817,La Supervisión
1818,Todas
1819,"El recuento sistemático de las dimensiones, ejecución y resultados del plan"
1820,La cobertura real
1821,indicador de evaluación
1822,Estar comprometidos y capacitados
1823,la recolección de la información
1824,Permanentemente
1825,Proceso enseñanza aprendizaje
1826,"Capacitación, formación y entrenamiento"
1827,instructivos
1828,Permanente
1829,Control de procesos in situ
1830,equipos de pruebas y ensayos
1831,Visita para ver el desarrollo de la actividad
1832,Durante la inspección
1833,Normatividades del establecimiento
1834,Controlador
1835,Simultaneo
1836,La matriz de indicadores
1837,Uso eficiente y eficaz de los recursos disponibles
1838,Control de Gestión
1839,Fortaleza
1840,Los problemas de salud prevalentes en la comunidad
1841,Su principal objetivo es el adecuado aprovechamiento de la oportunidad
1842,La posibilidad de experimentar con ideas el cambio de una situación a otra.
1843,Los fines que persiguen se logran
1844,Planificación
1845,El obtener el máximo beneficio posible
1846,Todo el personal
1847,Personas
1848,Oportunidades y amenazas
1849,El uso de la información es esencial
1850,Recurso Humano
1851,Oportunidad
1852,Supervisión
1853,Es un proceso de enseñanza aprendizaje
1854,Detectar situaciones críticas
1855,Todos
1856,Todos
1857,Todos
1858,Todos
1859,Colposcopía
1860,Teratoma inmaduro
1861,El estado de los ganglios linfáticos axilares
1862,Endometrioma
1863,16 y 18
1864,Quiste de ovario
1865,Disminuir el riesgo de cáncer de ovario
1866,Cáncer de endometrio
1869,Lesión intraepitelial de alto grado
1870,Conización fría del cervix
1871,Zona de transformacion tipo II
1872,Teratoma maduro
1873,Observar 2-3 meses
1875,Vitamina E 400 mg diarios por 6 meses
1876,Colposcopia y biopsia.
1877,Control en 6 meses.
1878,La vacuna bivalente protege contra el cancer cervicouterino
1879,Mastitis
1880,Papiloma intraductal
1882,Aromatasa.
1883,Hemorragia uterina disfuncional
1884,Hipermenorreas.
1885,Histeroscopía quirúrgica.
1886,Submucoso.
1887,Mioma submucoso
1888,aspiración con aguja fina
1889,Tumor Phyllodes.
1890,Cáncer de ovario.
1891,Endometrioma.
1892,Cisplatino.
1893,Mioma submucoso.
1894,Ecografía transvaginal.
1895,Cáncer de mama.
1896,Cuadrante súpero externo
1897,Teratoma.
1898,Absceso de quiste de Bartholino.
1899,Cistoadenoma seroso.
1901,Desconocida
1902,Tabaquismo.
1903,Mioma submucoso abortado.
1904,Submucoso.
1905,Cáncer de mama.
1907,Papiloma intraductal.
1908,Cono cervical.
1909,Legrado uterino biópsico.
1910,Germinal.
1911,Tumor de la célula de la granulosa.
1912,Carcinoma cervical.
1913,Hiperplasia endometrial.
1915,La longitud del cuello del útero.
1916,Inicio temprano de la vida sexual genital.
1917,Metrorragia.
1919,Peritoneal.
1920,Extensión peritoneal difusa
1921,Se implanta fácilmente por la serosa peritoneal
1922,Carcinoma ovárico.
1923,Todos los anteriores.
1924,Cirugía radical más quimioterapia
1925,Cáncer endometrial.
1926,Hiperplasia endometrial.
1927,Hiperplasia endometrial.
1928,Dismenorrea.
1929,Adenocarcinoma endometrial.
1930,Dolor pélvico.
1931,Endometrio.
1932,Biopsia endometrial.
1933,Sarcoma uterino.
1934,Endometrial.
1936,Adenocarcinoma endometrial.
1937,> 50 años.
1938,Cáncer de endometrio
1939,Biopsia endometrial
1940,Adenocarcinoma endometrioide.
1941,Todo lo anterior es correcto
1942,"Obesidad, diabetes sacarina e hipertensión arterial."
1943,Adenocarcinoma
1944,Disminución del riesgo de adenocarcinoma de endometrio
1945,Rayos X torácicos.
1946,Multiparidad
1947,La histeroscopia
1948,Histerectomía con doble anexectomía
1949,Aumento del riesgo de cáncer de endometrio.
1951,Multigestas
1952,Endometriosis.
1953,Hipermenorrea.
1954,Miomatosis uterina.
1956,Experimentan regresión luego de la menopausia.
1957,Afecta hasta 40% de las mujeres
1958,Trastornos menstruales
1959,Leiomioma uterino.
1960,Leiomioma
1961,Análogos de la GnRH
1962,Roja.
1963,Miomectomía.
1965,El síntoma más habitual es la hemorragia
1966,Histerectomía total
1967,Espera expectante.
1968,Pulmón.
1969,Mamografía.
1970,Mamografía
1971,Cáncer de mama y endometrio.
1972,Bloqueo linfático.
1973,Existencia de metastasis ganglionares regionales.
1974,El numero de ganglios linfáticos axilares con metastasis
1975,Antiestrógenos.
1976,Tabaquismo
1977,Cuadrante súpero externo
1978,Aspiración con aguja fina
1979,Carcinoma tubular
1980,Papiloma intraductal.
1981,Papiloma ductal.
1982,Carcinoma epitelial de mama.
1983,Carcinoma ductal infiltrante.
1984,Carcinoma ductal infiltrante
1985,Que se puede conservar la mama con extirpación del tumor más radiación coadyuvante
1986,Papiloma intracanalicular.
1987,No tienen mayor riesgo de desarrollar un carcinoma.
1988,Fibroadenoma.
1989,Fibroadenoma
1990,Fibroadenoma
1991,Fibroadenoma.
1992,Prolactinoma
1993,La unidad terminal ducto-lobulillar
1994,"Tumor entre 2 a 5 cm de diámetro, sin ganglios."
1995,Tumoración de 2 cm de diámetro.
1996,Un carcinoma de 1 cm que puede ser o no infiltrante.
1997,Presencia de 5 microcalcificaciones diseminadas asimétricas.
1998,Carcinoma
1999,Carcinoma.
2000,Hiperplasia epitelial atípica.
2001,Aspiración con aguja del nódulo.
2002,Mastectomía radical.
2003,Mastectomía segmentaria.
2004,Buena respuesta al tratamiento hormonal.
2005,Quimioterapia adyuvante
2006,Retracción del pezón o de la piel.
2007,Hiperestrogenismo.
2008,BRCA1
2009,Mastitis.
2010,Absceso
2011,Staphylococcus aureus
2012,Colposcopia.
2013,Colposcopia y biopsia dirigida.
2014,Una colposcopia con biopsia.
2015,Colposcopia.
2016,Colposcopia y biopsia dirigida.
2017,Conización cervical
2018,La dismenorrea
2019,Neoplasia cervical intraepitelial.
2020,Tercio interno del parametrio
2021,Pólipo.
2022,Pólipo cervical.
2023,Inserción de DIU.
2024,Usuarias de DIU
2026,Irradiar ahora.
2027,Legrado-biopsia y citología.
2028,Repetir la toma de muestra.
2029,30 días.
2030,Gestante de 28 semanas.
2031,Radioterapia interna y externa.
2032,Metaplasia.
2033,Biopsia en sacabocado.
2034,Papiloma virus humano
2035,Legrado intracervical.
2036,Los más frecuentes son los epiteliales.
2037,Epitelio ovárico.
2038,Epitelio celómico
2039,Quimioterapia
2040,Carcinoma de células claras.
2041,Teratoma maduro.
2042,Marsupialización
2043,Cistoadenoma mucinoso benigno.
2044,Coriocarcinoma.
2045,Laparotomía: biopsia por congelación.
2047,Teratoma quístico maduro
2048,El teratoma es un tumor epitelial común.
2049,Teratoma quístico
2050,Quiste tecaluteínico.
2051,Fibroma ovárico.
2052,Estómago
2053,Cistoadenocarcinoma de ovario.
2054,Tumor de los senos endodérmicos.
2055,Tumor del seno endodérmico.
2056,Tumor teco-granuloso.
2057,Torsión.
2058,Disgerminoma
2059,Cirugía más radioterapia.
2060,Disgerminoma
2061,Tumor de la granulosa.
2062,Tumor de células de la granulosa.
2063,Fibroma.
2064,Adenoma hepático
2065,Todas las anteriores son ciertas.
2066,Son remanentes vestigiales del conducto de Wolff
2067,Gonadoblastoma.
2068,Contraceptivos orales con gestágenos potentes
2069,Metástasis a pulmón.
2070,Escamoso.
2071,Prurito.
2072,Enfermedad de Paget de la vulva.
2073,Miomas uterinos
2074,Enfermedad pélvica inflamatoria
2075,Anticonceptivos orales combinados
2076,Chancroide
2077,Submucoso
2078,Enfermedad inflamatoria pélvica
2079,Tricomoniasis
2080,Vaginosis bacteriana
2082,Anticonceptivos orales combinados
2083,Dolor pélvico
2084,Obstrucción tubárica
2085,Fertilización in vitro
2086,II
2087,Rectocele
2088,Infertilidad
2089,Dismenorrea
2090,Mastalgia cíclica
2091,Dolor pélvico y dolor a la palpación anexial
2092,tricomoniasis/ metronidazol.
2093,Identificación de células guía
2094,Himen
2095,Perimenopausia
2096,Miomatosis uterina
2097,Urinario
2098,II
2099,Trichomona hominis.
2100,Vulvovaginitis
2101,Test de aminas + y ph > 4.5 V
2102,anticonceptivos orales combinados.
2103,La inhibición de la ovulación se debe al componente estrogenico y progesteronico
2104,Es una buena candidata para usarlo
2105,Cervix.
2106,III.
2107,Urgencia.
2108,Incontinencia urinaria de urgencia
2109,Incremento de testosterona libre.
2110,Dismenorrea primaria
2111,Ecografía transvaginal
2112,Ascendente.
2113,Chlamydia trachomatis.
2114,Enfermedad Inflamatoria Pélvica.
2115,Trichomonas vaginalis.
2116,Trichomona vaginalis.
2117,III
2118,Himen imperforado.
2119,Estrona.
2120,Contracciones involuntarias del detrusor.
2121,Oligomenorrea.
2122,Endometriosis.
2123,Colposcopía.
2124,Chlamydia trachomatis.
2125,Metronidazol.
2126,Metronidazol 500 mg VO dos veces al día por 7 dias.
2127,Producción de reacción inflamatoria en la cavidad uterina.
2128,1 año.
2129,Consejería sobre reproducción y reevaluación posterior.
2130,De esfuerzo.
2131,Sindrome de ovario poliquístico.
2132,Anovulación
2133,Hematometra.
2135,Ginecorragia de origen desconocido.
2136,Relación FSH /LH disminuida.
2137,Primaria.
2138,Endometriosis.
2139,Enfermedad inflamatoria pélvica.
2140,DIU.
2141,Para el diagnóstico es imprescindible la toma de cultivo por laparoscopia.
2142,Laparoscopia.
2143,Inflamación pélvica aguda.
2144,Septicemia.
2145,Apendicitis.
2146,Es una infección bacteriana espumosa y maloliente que no produce inflamación ni prurito.
2147,Metronidazol.
2148,Trichomonas vaginalis.
2150,Trichomona vaginalis
2151,Por el examen del exudado vaginal en fresco.
2152,Herpes genital.
2153,Herpes
2154,"Vesículas rodeadas por inflamación difusa, dolor en genitales y disuria"
2155,Herpes zoster.
2156,Herpes genital.
2157,Candidiasis vaginal.
2158,Candidiasis
2159,Cándida albicans.
2160,Hemorragia intermenstrual.
2161,Cándida.
2162,Clotrimazol
2164,Endometritis post aborto.
2165,Peptoestreptococo.
2166,Escherichia coli
2167,Oxiuros.
2168,Vaginitis inespecífica
2170,Metronidazol.
2171,Vaginosis bacteriana.
2172,Fétido y grisáceo.
2173,Metronidazol 500 mg por VO cada 12 horas durante 7 dias.
2174,Vaginosis bacteriana
2175,FTA - ABS.
2176,Métodos de barrera.
2178,Anticoncepción postcoital.
2179,Anticonceptivos orales y método de barrera.
2180,Progestágenos más estrógenos.
2181,Inhibición de la ovulación.
2182,Espesamiento del moco cervical.
2183,Violación
2184,10 años.
2185,DIU.
2186,Altera la capacitancia de los espermatozoides.
2187,Disminución en la liberación de gonadotropinas.
2188,Dispositivo intrauterino con progesterona.
2189,"Dar tetraciclinas i.v., solas o con betalactámico, y extraer DIU."
2190,EIP.
2191,Mioma subseroso.
2192,Factor tubárico - peritoneal.
2194,Fecundación in vitro.
2195,Utero.
2196,Citrato de clomifeno.
2197,Citrato de clomifeno.
2198,Tubárica.
2199,Tubárica
2200,Aumento de la frecuencia de malformaciones congénitas.
2201,Todas las anteriores.
2202,II
2203,Etapa IV.
2204,Enterocele.
2205,II
2206,Fondo vaginal.
2207,Histerocele
2210,Prolapso genital.
2211,Himen imperforado.
2212,Irregularidad menstrual.
2213,ERT + EMB anual.
2214,Vaginitis atrófica.
2215,Atrófica.
2216,Descenso de la hormona luteinizante.
2217,Menarquia tardía.
2219,Aumenta el riesgo de cáncer de endometrio
2220,Hiperlipidemia
2221,Retirar hormonoterapia de reemplazo.
2222,La FSH (foliculoestimulante) y la LH (luteinizante).
2223,Incontinencia urinaria de urgencia.
2224,Infección crónica de las vías urinarias.
2225,Músculo pubococcigeo.
2226,Riesgo de retención urinaria.
2227,Colposuspensión de Bruch
2228,Resistencia a la insulina.
2229,Disminución de IGF1 libre en sangre periférica.
2230,"Oligomenorrea, obesidad, cifras altas de LH y bajas de FSH"
2231,Síndrome de ovario poliquistico
2232,Sindrome de ovario poliquistico.
2233,Sindrome de ovarios poliquísticos.
2234,Disminución de triglicéridos y colesterol
2235,Amenorrea secundaria.
2236,Disfunción anovulatoria folículo persistente.
2237,Amenorrea hipotalámica.
2238,"Utero, cervix o vagina."
2239,Tumor hipotalámico o hipofisario
2240,Síndrome de ovario poliquistico.
2241,Endometriosis de los vasos sanguineos y tratamiento con anticonceptivos orales.
2242,El órgano más usualmente afectado es la trompa.
2243,La endometriosis no suele asociarse a esterilidad
2244,Laparoscopia.
2245,Clomifeno.
2246,El ovario
2247,150
2248,Sobrevenir un año después del estirón del crecimiento.
2249,Antiinflamatorios no esteroideos
2250,Estrógenos intravenosos.
2252,Histeroctemía vaginal.
2253,Anticonceptivos orales.
2254,Atrofia endometrial
2255,Legrado - biopsia.
2256,Legrado uterino.
2257,Fase progesterónica.
2258,14 ± 2 días
2259,Catamenia.
2260,Oocito secundario y primer cuerpo polar.
2261,Análogos de GnRH.
2262,Submucoso.
2263,Análogos de la GnRH para reducir el tamaño de los tumores y miomectomia selectiva.
2264,Es una infección primaria.
2265,TBC genital.
2266,Las trompas.
2267,Hipopituitarismo.
2268,Estrógenos y LH.
2269,Kallman.
2270,Son ciertas todas.
2271,"Infantilismo sexual, obesidad, déficit mental, retinitis pigmentaria y sindactilia"
2272,LH y FSH
2273,Todas las anteriores
2274,"1,2,5"
2275,"Telarquia, adrenarquia o pubarquia, menarquia, ovulación"
2276,16 y 18
2277,Cáncer cervical.
2278,Infección por virus papiloma humano.
2279,HPV / Papiloma virus.
2280,CIN III/Displasia leve
2281,Adenoacantoma
2282,Biopsia dirigida por colposcopia.
2283,IIb.
2284,Cervix
2285,Cambio de un epitelio cilindrico a escamoso.
2286,El diafragma urogenital.
2287,liaca interna
2288,"Hemorragia, HT, infección"
2289,Ecografía transvaginal
2290,Atrofia endometrial
2291,Hipotalámica
2292,Síndrome de ovarios poliquísticos
2293,Urgencia
2294,AINES
2295,Levonorgestrel 1.5 mg vía oral
2296,Enfermedad inflamatoria pélvica
2297,Coagulopatía
2298,Tumoración anexial dolorosa palpable
2300,Neisseria gonorrhoeae
2301,6
2302,Es efectiva si la lactancia materna es exclusiva
2305,Antiinflamatorios no esteroideos
2306,Insensibilidad a los andrógenos
2307,Ecografía transvaginal
2308,De esfuerzo
2309,Resistencia a la insulina
2310,Enfermedad hepática grave
2311,Cuerpo lúteo hemorrágico.
2312,Ceftriaxona + Doxiciclina.
2313,Prolapso genital + Incontinencia urinaria de esfuerzo
2314,40
2315,III.
2316,Metronidazol 2 gr vía oral dosis única.
2318,Tubárico.
2319,Histerosalpingografía
2320,Cardinal.
2321,Calcificación
2322,Polimenorrea.
2323,Enfermedad hepática aguda grave.
2324,Quiste anexial a pedículo torcido.
2325,Hemorragia vaginal
2326,Enfermedad inflamatoria pélvica.
2327,Enfermedad pélvica inflamatoria aguda.
2328,"Dolor abdominal inferior, dolor a la movilización cervical, dolor anexial bilateral."
2329,HPV
2330,Dolor pélvico.
2331,Enfermedad inflamatoria pélvica.
2332,Enfermedad pélvica inflamatoria + hospitalización.
2333,Enfermedad inflamatoria pélvica.
2334,Ascendente
2335,Temperatura superior de 38° C
2336,Sífilis.
2337,Sífilis
2338,Haemophilus ducreyi
2339,"Sífilis primaria, herpes genital, chancroide."
2340,c y d
2341,Goma.
2342,Pediculosis pubiana.
2343,Enfermedad no gonocócica.
2344,Listeria monocytogenes.
2345,Todo lo anterior es cierto.
2346,Azitromicina.
2346,Doxiciclina.
2347,Cultivo de gonorrea y clamidia
2348,Chlamydia trachomatis y N. gonorrhoeae
2349,Miconazol.
2351,Presencia de coilocitos
2352,Treponema pallidum
2353,Candidiasis vaginal.
2354,Metronidazol sistémico.
2355,Metronidazol.
2356,Solución salina / metronidazol.
2357,Clindamicina vaginal.
2358,Antibióticos sistémicos y drenaje del absceso
2359,Candidiasis vulvovaginal.
2360,Salpingitis aguda
2362,Examen de campo oscuro
2363,Test de aminas o KOH positivo
2364,Síndrome uretral
2365,Escherichia coli.
2367,Streptococcus y Staphylococcus.
2368,Disminución de la tolerancia a los hidratos de carbono.
2369,Antecedentes de hepatitis A
2370,Adenoma hepático
2371,0.5
2372,Diabetes mellitus sin vasculopatia
2373,El dispositivo intrauterino de cobre
2374,Tratamiento con anticoagulantes
2375,Progestágenos orales.
2376,Reducción del cáncer ovárico.
2379,"DIU, ACO, diafragma, espermicidas, método del ritmo."
2380,Produce una reacción inflamatoria aséptica en el endometrio que evita la implantación.
2381,La cantidad de estrógenos.
2382,Realizar exploración mamaria.
2383,Anticonceptivos orales combinados.
2384,Tubario.
2385,Laparoscopia.
2386,Fertilización in vitro.
2387,Fecundación in vitro y transferencia embrionaria utilizando semen del cónyuge.
2389,Hemodilución
2390,En la fase folicular tardía
2391,Ninguna. Son solo sugerentes de que la ovulación se ha producido.
2392,Hiperestimulación ovárica controlada e inseminación intrauterina con semen del cónyuge
2394,Conización cervical y control posterior
2395,"Cirugía para tratar los endometriomas, las lesiones de endometriosis y las adherencias."
2396,La fecundación in vitro está contraindicada cuando las trompas son permeables
2397,Rectocele.
2398,Cistorectocele.
2399,Cardinales.
2400,Prolapso de 4to. Grado.
2401,Todo lo anterior
2402,Disconfort vaginal y cervical.
2403,Trauma obstétrico.
2404,Postquirúrgicos
2405,Himen imperforado.
2406,Himen imperforado
2407,FSH de 40 o más mUI/mL.
2408,"Elevados, porque la retroalimentación negativa de las hormonas esteroides ováricas no existe."
2409,La estrona.
2410,Agotamiento de folículos primordiales del ovario.
2411,Estrógenos exclusivamente.
2412,"La menopausia precoz, la ingesta baja de calcio y el sedentarismo."
2413,Ooforectomizadas antes de los 35 años.
2414,Colelitiasis
2415,La incidencia parece ser más baja entre las personas de raza blanca que entre las de raza negra.
2416,Ultrasonido transvaginal.
2417,Desaparición de función ovárica tras agotamiento folicular
2418,Las alteraciones vegetativas aparecen en etapas tempranas.
2419,Legrado uterino fraccionado.
2420,Estrógeno continuo con progestágeno cíclico
2421,Irritabilidad del detrusor o micción imperiosa.
2422,Pubococcigeo.
2423,De urgencia.
2425,Detrusor hiperactivo y uretra normal
2426,Incontinencia urinaria de esfuerzo.
2427,Patologia testicular
2428,Hirsutismo
2429,Hirsutismo de origen suprarrenal
2430,Insuficiencia de cuerpo lúteo
2431,FSH
2432,Todas son correctas
2433,Sindrome de Ovario Poliquístico.
2435,La LH aumentada
2436,Aumento de LH con niveles de FSH bajos o subnormales
2437,Síndrome de ovario poliquístico
2438,Testosterona sérica.
2439,Falla de ovulación
2440,Bromocriptina.
2441,Ovario poliquístico
2442,Tratamiento médico con agonistas dopaminérgicos
2443,Hipogonadismo hipogonadotropo
2444,Amenorrea por alteración hipotalámica
2445,Tumor cerebral
2446,El tratamiento de elección es la histerectomía total más doble anexectomía en la mayoría de los casos.
2447,Endometriosis leve.
2448,Endometriosis pélvica
2449,Endometriosis
2450,Endometriosis
2451,Endometriosis
2452,Endometriosis.
2453,Anticonceptivos hormonales orales.
2454,Síndrome premenstrual
2455,Niveles séricos de prolactina
2456,RM de cráneo
2457,Todas
2458,Ciclos anovulatorios
2459,Ciclos anovulatorios.
2460,"Examen físico, biopsia de endometrio, ecografia pélvica e historia clínica."
2462,Adolescentes y perimenopausicas.
2463,La anatomia patológica endometrial más frecuente es el de endometrio secretor
2464,Hiperplasia endometrial
2465,Enfermedad de Von Willebrand
2466,Anormal por posible anovulación
2467,La liberación de LH y FSH provocada por retroalimentación positiva y estrogénica
2468,Dismenorrea
2469,Nafarelina por inhalación nasal durante tres meses + miomectomía.
2470,Sangrado genital.
2473,Hematogena.
2474,No necesita refuerzo ni uso de inmunoglobulina.
2475,Aparición de los montículos mamarios
2476,Sindrome de Turner.
2477,Síndrome de Turner
2478,Cariotipo 45XY
2479,Testosterona
2480,Estrógenos.
2481,Estradiol
2482,Metoclopramida.
2483,Telarquia precoz
2485,Los individuos afectos tienen un cariotipo XX
2486,Legrado uterino biópsico.
2487,Histerectomía abdominal total.
2488,En el tejido adiposo el andrógeno se convierte en estrógeno.
2490,Ecografia transvaginal para valorar la línea media y si hay duda de patologia endometrial hacer histología endometrial
2491,CA 125.
2492,Tumores epiteliales
2493,Testosterona
2494,Repetir exploración ecográfica al cabo de 3 meses.
2495,Metotrexato.
2496,Todo es cierto
2497,Estudio colposcópico
2498,Una anomalía uterina.
2499,Una úlcera causada por uso de tampones.
2500,Oxitocina
2501,28 y 32
2502,Inducción de trabajo de parto
2503,Antagonizar la acción de la insulina
2505,Ruptura de membranas mayor de 4 horas
2506,Corioamnionitis
2507,Metronidazol
2508,Pielonefritis
2509,Directa
2510,III.
2511,Hiperflexión de muslos maternos
2512,Metotrexate.
2513,Profilaxis antibiótica
2514,Cefuroxima
2515,Oxitocina
2517,la gestación es a término y sin control prenatal.
2519,Clindamicina - gentamicina - ampicilina
2520,izquierda anterior.
2521,Arcos supraorbitarios y menton
2523,24 a 48
2524,300
2526,13.5
2527,Parto prematuro previo
2528,Pre eclampsia severa
2529,Terminación inmediata de la gestación+sulfato de magnesio
2530,"G: 5, P:2214"
2531,Embarazo ectópico roto
2532,Desprendimiento prematuro de placenta
2534,Pielonefritis aguda
2536,Endometritis puerperal
2537,Ruptura de membranas mayor de 24 horas
2538,Se inicia principalmente a la tercera o cuarta semana de puerperio
2539,Tercera.
2540,24
2541,400
2542,Ruptura antes del inicio del trabajo de parto
2543,Ruptura prematura de membranas.
2544,Prolapso de cordón.
2545,Frente.
2546,Cesárea.
2547,Zavanelli.
2548,Preeclampsia severa.
2549,Doppler de las arterias uterinas.
2550,del volumen plasmático.
2551,Síndrome HELLP.
2552,Translucencia nucal entre 11-14 semanas.
2553,Sangrado vaginal.
2554,Aborto inminente.
2555,Aborto incompleto.
2557,Embarazo ectópico.
2558,Endometrio proliferativo.
2559,Mola hidatiforme.
2560,Abruptio placentario.
2561,Placenta previa.
2562,Sangrado vaginal.
2563,Hipotonía uterina.
2564,Chorro medio de la primera micción.
2565,Atonía uterina.
2566,Atonía uterina.
2567,Mayor de 20.
2568,La fontanela posterior.
2570,37
2572,Preeclampsia leve.
2573,G3 P0020.
2574,Aborto inevitable.
2575,Ámpula.
2576,Embarazo ectópico.
2577,Mola hidatiforme.
2578,Cesárea.
2579,Pielonefritis aguda.
2580,Más plasma que eritrocitos.
2582,Administrar la vacuna anti D a las 28 semanas en la no sensibilizada.
2583,Presentacion de frente.
2584,Mentón.
2585,Hipoplasia del hueso nasal.
2586,Hidroclorotiazida.
2587,DHL mayor de 600 UI/L.
2588,Cefálica-Cefálica.
2589,Embarazo ectópico no complicado.
2590,Placenta previa.
2591,Debe calcularse la pérdida sanguínea.
2592,Posición.
2593,Ig G.
2594,Rh negativo sensibilizado
2595,Ácido fólico
2596,Confirmar RPM.
2598,Recuento de leucocitos > 50 en el líquido amniótico.
2599,De hombros.
2600,Situación longitudinal.
2601,Observación en 8 horas.
2602,OITI.
2603,Suboccipitomentoniano.
2604,Suboccipitobregmático.
2605,Flexión
2606,Suboccipitobregmatico.
2607,10.5
2608,Estrechez pélvica.
2609,"9,5 cm"
2610,Hemorragia por desgarros.
2611,Desgarro de cuello uterino.
2612,Laceración cervical.
2613,Dilatación de 5 cm/h o más en nulíparas y 10 cm/h en multiparas.
2614,Inducción del trabajo de parto.
2615,Inducción con ergotaminas.
2616,Desproporción céfalo-pélvica.
2617,No hay progreso de la dilatación ni descenso a pesar de buena dinámica.
2618,La translucencia nucal
2619,Anomalías cromosomicas.
2620,Vaginosis bacteriana.
2621,Hipokalemia.
2622,Parto pretérmino.
2623,Todas son posibles.
2624,Cesárea electiva.
2625,Cesárea de urgencia.
2626,"Presentación de cara, variedad anterior."
2627,Mc Roberts
2628,Distocia de hombros.
2629,Miomectomía anterior
2630,Preeclampsia severa.
2631,Preeclampsia severa.
2632,Preeclampsia severa.
2633,Endoteliosis glomerular.
2634,Proteinuria en 24 horas de 500 mg.
2635,Hipertensión refractaria al tratamiento.
2636,300 mg en 24 horas.
2637,Dexametasona.
2638,Aspirina.
2639,"Temprano, continuo, periódico."
2641,Cesárea.
2642,Amenaza de aborto.
2643,Observación.
2644,Amenaza de aborto; ecografía.
2645,Aborto inevitable
2646,Primigesta añosa.
2647,Histeroscopia.
2648,Ecografia obstétrica.
2649,Hemorragia uterina
2650,Mola hidatiforme completa.
2651,Sangrado vaginal.
2652,Aspiración endouterina.
2653,Contracciones uterinas y retracción del útero.
2655,Desprendimiento prematuro de placenta.
2656,Idiopática.
2657,Irritabilidad uterina.
2658,Preeclampsia
2660,Placenta previa marginal.
2661,En la placenta previa marginal.
2662,Placenta previa.
2663,Atonía uterina.
2664,500 mL.
2665,Reposo y observación.
2666,RCIU asimétrico.
2667,Ecografía obstétrica.
2668,Insuficiencia placentaria.
2669,Terminar el embarazo.
2670,Oligoamnios.
2671,42
2672,Compresión de la cabeza fetal.
2673,Sufrimiento fetal.
2674,Cesárea.
2675,Nitrofurantoina.
2676,Atonía uterina
2677,10 U de oxitocina como dosis súbita EV.
2678,La posición de la sutura interparietal del promontorio y el pubis.
2680,Cesárea programada.
2681,Zidovudina en la madre y en el neonato
2682,Intraparto.
2683,Promover la lactancia materna exclusiva con medidas de bioseguridad.
2684,"Cese de contracciones uterinas, palpación fetal fácil, sufrimiento fetal agudo."
2685,Rotura uterina.
2686,Control y evaluación semanal.
2687,Aumento de la frecuencia cardiaca en 10 latidos x'
2688,"11,5 a 16 kg."
2689,0.45
2690,"Leucocitosis, neutrofilia aumento de fibrogeno aumento de los factores VII-VIII-IX – X."
2691,Disminución del retorno venoso del hemicuerpo inferior.
2692,Sensación de movimientos fetales por la madre.
2693,Pasiva natural.
2694,Clomifeno.
2695,Ver el canal de parto.
2696,Fiebre persistente.
2697,Atonía uterina
2698,Ampicilina.
2699,Cloroquina.
2700,Metronidazol VO 500 mg c/12 horas por 7 días.
2701,Tono fetal.
2702,Test estresante.
2703,Situación y posición fetal.
2704,Desprendimiento prematuro de placenta
2705,Staphylococcus aureus
2706,Déficit de tiamina
2707,1 hora
2708,Hipertensión arterial crónica
2709,Endometritis
2710,Diabetes maternal
2711,Preeclampsia con signos de severidad
2712,Compresión de la vena cava inferior
